listing_id,source_url,listing_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model,trim,model_confidence,trim_confidence,exterior,interior,exterior_confidence,interior_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list
40,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/6e4a2e91-fea6-459d-8fdf-f2b27b9343b2/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.195457,2025-09-03T12:44:28.761230,1.0,2008,1.0,"$15,900",1.0,"151,564",1.0,Boxster,Base,1.0,1.0,Macadamia Metallic,Sand Beige,1.0,1.0,AutoTempest,1.0,0,2900,6415,"performance, exterior, appearance, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Steering Wheel, Sport Seats / Adaptive Sport Seats"
41,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/416d7fe2-4861-415b-9c2a-a7ab4c5e0c28/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.195538,2025-09-03T12:44:28.780567,1.0,2006,1.0,"$26,999",1.0,"26,967",1.0,Boxster,Base,1.0,1.0,Carrera White,Sea Blue,1.0,1.0,AutoTempest,1.0,0,3200,9680,"performance, exterior, appearance, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Steering Wheel, Sport Seats / Adaptive Sport Seats, PCM w/ Navigation"
42,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/bc38adff-dd6b-4711-b159-96b136191a87/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.195615,2025-09-03T12:44:28.798160,1.0,2007,1.0,"$20,987",1.0,"75,435",1.0,Boxster,S,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,3200,9680,"performance, exterior, appearance, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Steering Wheel, Sport Seats / Adaptive Sport Seats, PCM w/ Navigation"
43,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/d442cf81-87a1-40ef-a997-caeb092ebcc6/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.195689,2025-09-03T12:44:28.819304,1.0,2008,1.0,"$22,600",1.0,"70,593",1.0,Boxster,Base,1.0,1.0,Atlas Gray Metallic,Stone Gray,1.0,1.0,AutoTempest,1.0,0,1050,3525,"exterior, appearance, seating","18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats, Heated Seats"
44,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/5d5ce528-163b-4383-b3fa-5531a6104321/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.195766,2025-09-03T12:44:28.830675,1.0,2008,1.0,"$23,998",1.0,"44,642",1.0,Boxster,Base,1.0,1.0,Carrara White,Black,1.0,1.0,AutoTempest,1.0,0,3050,6915,"performance, exterior, appearance, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Steering Wheel, Sport Seats / Adaptive Sport Seats, Heated Seats"
45,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/a5cad815-a219-43c1-afa8-1ce6078ae1e1/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.195845,2025-09-03T12:44:28.849016,1.0,2005,1.0,"$15,958",1.0,"99,647",1.0,Boxster,Base,1.0,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, appearance, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats"
46,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/07cecce0-f68c-4e62-9ca9-dc2c9f837af6/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.195923,2025-09-03T12:44:28.871420,1.0,2008,1.0,"$22,995",1.0,"52,743",1.0,Boxster,R,1.0,1.0,Black,BLACK,1.0,1.0,AutoTempest,1.0,0,1650,5850,"performance, exterior, appearance, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, BOSE Surround Sound, Heated Seats"
47,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/3ef1bf7d-1150-4264-bfc3-03ff6f002a24/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.195999,2025-09-03T12:44:28.891761,1.0,2005,1.0,"$16,999",1.0,"47,901",1.0,Boxster,Base,1.0,1.0,Seal Gray Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, appearance, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats"
48,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/f926408c-74ac-44b8-998b-859361faea39/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196198,2025-09-03T12:44:28.912655,1.0,2005,1.0,"$19,986",1.0,"55,758",1.0,Boxster,Base,1.0,1.0,GREY,Black,1.0,1.0,AutoTempest,1.0,0,1200,4000,"performance, exterior, appearance","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel"
49,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/edcd364d-6a32-4d26-8537-b3c609f25dbe/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196324,2025-09-03T12:44:28.936664,1.0,2006,1.0,"$21,999",1.0,"47,255",1.0,Boxster,S,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,1500,7265,"performance, exterior, appearance, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, PCM w/ Navigation"
50,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/e64d8f48-bebf-4377-889d-8a84490f3822/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196409,2025-09-03T12:44:28.955928,1.0,2005,1.0,"$16,900",1.0,"87,226",1.0,Boxster,Base,1.0,1.0,Rhodium Silver,Gray,1.0,1.0,AutoTempest,1.0,0,1350,4500,"performance, exterior, appearance, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, Heated Seats"
51,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/7d345295-4d16-4c6c-8269-c019ffecd01b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196532,2025-09-03T12:44:28.977599,1.0,2006,1.0,"$16,999",1.0,"95,313",1.0,Boxster,S,1.0,1.0,Atlas Gray Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, appearance, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats"
52,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/8eeb1631-feae-4f9b-a196-6717872f4008/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196617,2025-09-03T12:44:28.995642,1.0,2006,1.0,"$17,988",1.0,"68,769",1.0,Boxster,Base,1.0,1.0,BLACK,Terracotta,1.0,1.0,AutoTempest,1.0,0,1500,7265,"performance, exterior, appearance, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, PCM w/ Navigation"
53,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/4ba77ad8-d3fa-4d4f-9e13-c6b6a294ec66/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196694,2025-09-03T12:44:29.017306,1.0,2005,1.0,"$19,995",1.0,"31,968",1.0,Boxster,S,1.0,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, appearance, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats"
54,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/fceb5ead-1ff5-4c3f-b971-d07c69eeaa08/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196771,2025-09-03T12:44:29.044130,1.0,2007,1.0,"$19,750",1.0,"51,899",1.0,Boxster,Base,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1650,5850,"performance, exterior, appearance, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, BOSE Surround Sound, Heated Seats"
55,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/af862e88-d02c-4cc4-b85d-61b5a222a0f4/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196848,2025-09-03T12:44:29.061869,1.0,2006,1.0,"$21,999",1.0,"39,637",1.0,Boxster,Base,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,1650,7765,"performance, exterior, appearance, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, PCM w/ Navigation, Heated Seats"
56,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/7d38de29-d615-4960-b2c4-572a1c5bcc4a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196923,2025-09-03T12:44:29.082319,1.0,2008,1.0,"$10,999",1.0,"65,676",1.0,Boxster,Base,1.0,1.0,RED,BLACK,1.0,1.0,AutoTempest,1.0,0,1200,4000,"performance, exterior, appearance","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel"
57,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9412e42e-5bf5-421f-a34b-caf570bca7af/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.196996,2025-09-03T12:44:29.100148,1.0,2006,1.0,"$18,991",1.0,"87,581",1.0,Boxster,Base,1.0,1.0,Gray,Tan,1.0,1.0,AutoTempest,1.0,0,700,2850,"exterior, appearance, technology","18–19"" Upgraded Wheels, Sport Steering Wheel, BOSE Surround Sound"
58,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9d9174f8-a0c3-4738-b012-d227df24d21f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.197067,2025-09-03T12:44:29.107851,1.0,2006,1.0,"$18,950",1.0,"50,796",1.0,Boxster,Base,1.0,1.0,Carmon Red Metallic,Black,1.0,1.0,AutoTempest,1.0,0,850,3350,"exterior, appearance, technology, seating","18–19"" Upgraded Wheels, Sport Steering Wheel, BOSE Surround Sound, Heated Seats"
59,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/ec16de31-ae73-455d-8492-1ad0155977a5/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.197142,2025-09-03T12:44:29.114708,1.0,2007,1.0,"$25,500",1.0,"22,000",1.0,Boxster,Base,1.0,1.0,White,Black,1.0,1.0,AutoTempest,1.0,0,400,1500,exterior,"18–19"" Upgraded Wheels"
60,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/146805228909?hash=item222e46056d%3Ag%3AjGcAAOSwJmBoPlqi&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.197221,2025-09-03T12:44:29.116801,1.0,2005,1.0,"$16,900",1.0,"87,226",1.0,Boxster,Base,1.0,1.0,Silver,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
61,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/406162768825?hash=item5e913003b9%3Ag%3Ao44AAeSwhbVorUGI&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.197362,2025-09-03T12:44:29.118505,1.0,2007,1.0,"$24,500",1.0,"34,133",1.0,Boxster,Base,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
62,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/357503365552?hash=item533cdc71b0%3Ag%3At7cAAOSwlkdoRere&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.197500,2025-09-03T12:44:29.120701,1.0,2008,1.0,"$15,900",1.0,"73,547",1.0,Boxster,Base,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,0,0,,
63,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/317158629712?hash=item49d820a150%3Ag%3A8nQAAOSwWLhoQa4z&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.197640,2025-09-03T12:44:29.122556,1.0,2005,1.0,"$16,000",1.0,"80,831",1.0,Boxster,S,1.0,1.0,Blue,Red,1.0,1.0,AutoTempest,1.0,0,0,0,,
64,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/277320967691?hash=item40919e260b%3Ag%3ApZ0AAeSwiZVompdO&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-09-03T12:44:28.197765,2025-09-03T12:44:29.124351,1.0,2006,1.0,"$19,750",1.0,"112,136",1.0,Boxster,Base,1.0,1.0,Yellow,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
65,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29845U710940/?referrer_id=autotempest,2025-09-03T12:44:28.197937,2025-09-03T12:44:29.126355,1.0,2005,1.0,"$12,995",1.0,"110,250",1.0,Boxster,S,1.0,1.0,Midnight Blue Metallic,Sea Blue,1.0,1.0,AutoTempest,1.0,0,0,0,,
66,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29828U711699/?referrer_id=autotempest,2025-09-03T12:44:28.198089,2025-09-03T12:44:29.128083,0.875,2008,1.0,"$16,250",1.0,"90,764",1.0,Boxster,S,1.0,1.0,Blue,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,
67,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29848U710831/?referrer_id=autotempest,2025-09-03T12:44:28.198232,2025-09-03T12:44:29.129837,1.0,2008,1.0,"$17,997",1.0,"115,442",1.0,Boxster,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
68,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB29858U731703/?referrer_id=autotempest,2025-09-03T12:44:28.198376,2025-09-03T12:44:29.131591,1.0,2008,1.0,"$23,995",1.0,"59,788",1.0,Boxster,S,1.0,1.0,Yellow,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
69,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB29806U731122/?referrer_id=autotempest,2025-09-03T12:44:28.198589,2025-09-03T12:44:29.133342,1.0,2006,1.0,"$16,247",1.0,"110,799",1.0,Boxster,S,1.0,1.0,Maroon,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
70,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29825U711701/?referrer_id=autotempest,2025-09-03T12:44:28.198765,2025-09-03T12:44:29.135133,0.75,2005,1.0,"$13,900",1.0,"88,878",1.0,Boxster,S,1.0,1.0,Unknown,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,
71,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29806U713223/?referrer_id=autotempest,2025-09-03T12:44:28.198925,2025-09-03T12:44:29.136814,1.0,2006,1.0,"$19,980",1.0,"63,028",1.0,Boxster,S,1.0,1.0,Dark Blue,Brown,1.0,1.0,AutoTempest,1.0,0,0,0,,
72,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29808U712110/?referrer_id=autotempest,2025-09-03T12:44:28.199015,2025-09-03T12:44:29.138520,1.0,2008,1.0,"$28,991",1.0,"31,831",1.0,Boxster,Base,1.0,1.0,Orange,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
73,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB298X5U731305/?referrer_id=autotempest,2025-09-03T12:44:28.199165,2025-09-03T12:44:29.140278,1.0,2005,1.0,"$26,995",1.0,"51,508",1.0,Boxster,S,1.0,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
74,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29858U710319/?referrer_id=autotempest,2025-09-03T12:44:28.199307,2025-09-03T12:44:29.142076,1.0,2008,1.0,"$16,794",1.0,"86,668",1.0,Boxster,Base,1.0,1.0,Orange,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
75,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29825U712959/?referrer_id=autotempest,2025-09-03T12:44:28.199424,2025-09-03T12:44:29.143816,1.0,2005,1.0,"$17,995",1.0,"70,120",1.0,Boxster,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,
76,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/424d5dee-0f1d-4de1-ba14-e5818ee4d73f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.199557,2025-09-03T12:44:29.145542,0.875,2007,1.0,Unknown,0.0,"45,524",1.0,Cayman,Base,1.0,1.0,Meteor Gray Metallic,Stone Grey,1.0,1.0,AutoTempest,1.0,0,2400,8735,"performance, exterior, appearance, comfort, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Steering Wheel, Auto-dim Mirrors & Rain Sensor, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, Heated Seats"
77,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/0ca6a22c-7e97-46fa-9f1b-54667ed1986c/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.201144,2025-09-03T12:44:29.165328,1.0,2008,1.0,"$17,869",1.0,"137,934",1.0,Cayman,Base,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1200,4000,"performance, exterior, appearance","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel"
78,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/1e1deea4-e9dc-4dd7-ad10-b6e7e8bb8b4e/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.201723,2025-09-03T12:44:29.182903,1.0,2006,1.0,"$19,699",1.0,"91,255",1.0,Cayman,S,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, appearance, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats"
79,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/ec1c6350-9c8d-4b5b-93c3-ed606b03c5ea/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.201865,2025-09-03T12:44:29.204656,1.0,2008,1.0,"$20,987",1.0,"79,055",1.0,Cayman,Base,1.0,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,1650,7765,"performance, exterior, appearance, comfort, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, Auto-dim Mirrors & Rain Sensor, PCM w/ Navigation, Heated Seats"
80,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2bedb4684e94918f2f462b25d8e6bba0d25b5dae323be0a2368481c2030067e627cc1364786001d7140b6c614b86aa07e32fbc8f17f0542595ccb550fab93f2dc4710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,2025-09-03T12:44:28.201957,2025-09-03T12:44:29.225479,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,0,,
81,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/48e7a09c-fabd-478b-afa2-ab233e3bd12d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.202011,2025-09-03T12:44:29.225627,1.0,2007,1.0,"$22,995",1.0,"54,705",1.0,Cayman,Base,1.0,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,3200,9680,"performance, exterior, appearance, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Steering Wheel, Sport Seats / Adaptive Sport Seats, PCM w/ Navigation"
82,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/8e9f5e00-5116-476d-8e94-dcb04b8e5126/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.202135,2025-09-03T12:44:29.244119,1.0,2007,1.0,"$24,977",1.0,"73,427",1.0,Cayman,S,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,2150,7375,"performance, exterior, appearance, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, Heated Seats"
83,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9f70a358-391a-49ac-9ac6-704905cd2d7a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-09-03T12:44:28.202262,2025-09-03T12:44:29.263333,1.0,2006,1.0,"$24,900",1.0,"72,524",1.0,Cayman,S,1.0,1.0,Burgundy,Terracotta,1.0,1.0,AutoTempest,1.0,0,1500,7265,"performance, exterior, appearance, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Steering Wheel, PCM w/ Navigation"
